initials;initials-all;full-name;first-name;last-name;action-object;description;date-of-birth
SA;SA;Samaire Armstrong;Samaire;Armstrong;;Actress;1980-10-31
SA;SJDA;Sharon Adel;Sharon;Adel;;Netherlands;1972-07-10
SA;SA;Samuel Appleton;Samuel;Appleton;;Military leader;1625-01-01
SA;SA;Spiro Agnew;Spiro;Agnew;;former Vice President of the United States;1918-11-09
SA;SA;Saul Alinsky;Saul;Alinsky;;American radical community activist;1909-01-30
SA;SA;Shabana Azmi;Shabana;Azmi;;Indian actor;1950-09-18
SA;SA;S Avika;S;Avika;;Indian actress;1997-06-30
SA;SA;Stefano Accorsi;Stefano;Accorsi;;Film actor;1971-03-02
SA;SA;Steven Adler;Steven;Adler;;American rock musician;1965-01-22
SA;SA;Susan Atkins;Susan;Atkins;;Convicted murderer;1948-05-07
SA;SA;Steve Angello;Steve;Angello;;Swedish DJ;1982-11-22
SA;SA;Sean Avery;Sean;Avery;;Canadian ice hockey player;1980-04-10
SA;SA;Sergey Aksyonov;Sergey;Aksyonov;;;1972-11-26
SA;SA;Simon Ammann;Simon;Ammann;;Ski jumper;1981-06-25
SA;SA;Shiri Appleby;Shiri;Appleby;;American actress;1978-12-07
SA;SA;Svetlana Alliluyeva;Svetlana;Alliluyeva;;Daughter of Joseph Stalin;1926-02-28
SB;SB;Sandra Bullock;Sandra;Bullock;;Actress, philanthropist;1964-07-26
SB;SB;Stepan Bandera;Stepan;Bandera;;Ukrainian anti-communist;1909-01-01
SB;SB;Sophia Bush;Sophia;Bush;;Actor;1982-07-08
SB;SB;Sean Bean;Sean;Bean;;Actor;1959-04-17
SB;SB;Sara Bareilles;Sara;Bareilles;;American musician;1979-12-06
SB;SB;Stuart Binny;Stuart;Binny;;Indian cricketer;1984-06-03
SB;SB;Steve Buscemi;Steve;Buscemi;;Actor;1957-12-13
SB;SB;Silvio Berlusconi;Silvio;Berlusconi;;Politics of Italy;1936-09-29
SB;SB;Shannon Brown;Shannon;Brown;;American basketball player;1985-11-29
SB;SB;Sandro Botticelli;Sandro;Botticelli;;Florentine painter;
SB;SB;Sergey Brin;Sergey;Brin;;American Computer scientist, internet entrepreneur;1973-08-21
SB;SDB;Simone Beauvoir;Simone;Beauvoir;;French existentialist philosopher;1908-01-09
SB;SB;Song Brenda;Song;Brenda;;Actress;1988-03-27
SB;SB;Samuel Beckett;Samuel;Beckett;;Irish novelist, playwright and poet;1906-04-13
SB;SB;Simon Baker;Simon;Baker;;Actor;1969-07-30
SB;SB;Sarah Bolger;Sarah;Bolger;;Irish actress;1991-02-28
SB;SB;Susan Boyle;Susan;Boyle;;British Singer;1961-04-01
SB;SB;Selma Blair;Selma;Blair;;American actress;1972-06-23
SB;SB;Scott Bakula;Scott;Bakula;;Actor;1954-10-09
SB;SB;Shannon Bream;Shannon;Bream;;;1971-12-23
SB;SB;Stephen Baldwin;Stephen;Baldwin;;American actor, writer and director;1966-05-12
SB;SSB;Sathya Baba;Sathya;Baba;;Indian guru;1926-11-23
SB;SPB;Salvatore Bono;Salvatore;Bono;;American politician;1935-02-16
SB;SB;Steve Ballmer;Steve;Ballmer;;American businessman;1956-03-24
SB;SCB;Subhash Bose;Subhash;Bose;;Indian politician;1897-01-23
SB;SB;Su Bae;Su;Bae;;South Korean singer;1994-10-10
SB;SB;Sebastian Bach;Sebastian;Bach;;Canadian singer;1968-04-03
SB;SB;Sonarika Bhadoria;Sonarika;Bhadoria;;Actress;
SB;SB;Steven Bradley;Steven;Bradley;;Actor;1998-11-23
SB;SDB;Saffron Burrows;Saffron;Burrows;;English actress, model and writer;1972-10-22
SC;SC;Sean Connery;Sean;Connery;;Academy Awards;1930-08-25
SC;SJC;Sean Combs;Sean;Combs;;Rapper, producer, actor;1969-11-04
SC;SC;Steve Carell;Steve;Carell;;American actor;1962-08-16
SC;SPC;Simon Cowell;Simon;Cowell;;British artist executive;1959-10-07
SC;SPC;Sidney Crosby;Sidney;Crosby;;Canadian ice hockey centre;1987-08-07
SC;SC;Sofia Coppola;Sofia;Coppola;;Film director, screenwriter, actress;1971-05-14
SC;SC;Steve Coogan;Steve;Coogan;;English actor & comedian;1965-10-14
SC;SC;Sven Carlsen;Sven;Carlsen;;Norwegian chess Grandmaster;1990-11-30
SC;STC;Stephen Colbert;Stephen;Colbert;;American comedian, satirist, actor and writer.;1964-05-13
SC;SC;Sam Cooke;Sam;Cooke;;Singer-songwriter, entrepreneur;1931-01-22
SC;SC;Suzanne Collins;Suzanne;Collins;;American television writer and novelist;1962-08-10
SC;SC;Sam Claflin;Sam;Claflin;;British actor;1986-06-27
SC;SWC;Sarah Callies;Sarah;Callies;;American actress;1977-06-01
SC;SC;Sarah Chalke;Sarah;Chalke;;Actress;1976-08-27
SC;SC;Sheryl Crow;Sheryl;Crow;;American musician and actress;1962-02-11
SC;SC;Stephen Curry;Stephen;Curry;;American basketball player;1988-03-14
SC;SC;Steven Caulker;Steven;Caulker;;Footballer;1991-12-29
SC;SC;Stockard Channing;Stockard;Channing;;American film, stage and television actress;1944-02-13
SC;SC;Santi Cazorla;Santi;Cazorla;;Spanish footballer;1984-12-13
SC;SC;Scott Caan;Scott;Caan;;American actor;1976-08-23
SC;SC;Sharlto Copley;Sharlto;Copley;;South African actor and director;1973-11-27
SC;SC;Sara Canning;Sara;Canning;;Canadian actress;1987-07-14
SC;SC;Santiago Calatrava;Santiago;Calatrava;;engineer, architect;1951-07-28
SC;SC;Subrahmanyan Chandrasekhar;Subrahmanyan;Chandrasekhar;;Physicist;1910-10-19
SC;SC;Schapelle Corby;Schapelle;Corby;;;1977-07-10
SC;SC;Stewart Copeland;Stewart;Copeland;;American musician;1952-07-16
SC;SRC;Sir Charlton;Sir;Charlton;;English footballer & football manager;1937-10-11
SC;STC;Samuel Coleridge;Samuel;Coleridge;;English poet, critic, and philosopher;1772-10-21
SC;SC;Sherlyn Chopra;Sherlyn;Chopra;;Indian actor;1984-02-11
SC;SC;Shirley Chisholm;Shirley;Chisholm;;American politician;1924-11-30
SD;SD;Shannen Doherty;Shannen;Doherty;;Actress, director;1971-04-12
SD;SD;Sarah Drew;Sarah;Drew;;American actor;1980-10-01
SD;SD;Scott Disick;Scott;Disick;;Reality television personality, businessman;1983-05-26
SD;SD;Shikhar Dhawan;Shikhar;Dhawan;;Indian cricketer;1985-12-05
SD;SD;Saint David;Saint;David;;Welsh saint and bishop;
SD;SD;Sammy Davis;Sammy;Davis;;Actor, singer, dancer;1925-12-08
SD;SD;Sunny Deol;Sunny;Deol;;Indian actor;1957-10-19
SD;SD;Sanjay Dutt;Sanjay;Dutt;;Indian actor and politician;1959-07-29
SD;SD;Stephen Dillane;Stephen;Dillane;;English actor;1956-11-30
SD;SD;Stacey Dash;Stacey;Dash;;Actress;1967-01-20
SD;SD;Sade de;Sade;de;;Novelist, philosopher Sadist;
SD;SD;Sophie Dee;Sophie;Dee;;British pornographic film actor;1984-01-17
SD;SD;Skylar Diggins;Skylar;Diggins;;American basketball player;1990-08-02
SD;SD;Santos Dos;Santos;Dos;;Mexican footballer;1989-05-11
SD;SD;Susie Dent;Susie;Dent;;Lexicographer;
SD;SD;Shane Dawson;Shane;Dawson;;American Internet personality;1988-07-19
SD;SD;Skin Diamond;Skin;Diamond;;Pornographic actor and model;1987-02-18
SD;SD;Shelley Duvall;Shelley;Duvall;;Actress, television producer;1949-07-07
SD;SD;Susan Downey;Susan;Downey;;;1973-11-05
SD;SD;Stephen Dorff;Stephen;Dorff;;American actor;1973-07-29
SD;SD;Stormy Daniels;Stormy;Daniels;;American pornographic actress, screenwriter and director;1979-03-17
SD;SD;Sica De;Sica;De;;Film director;1901-07-07
SD;SD;Sophie Dahl;Sophie;Dahl;;English author, cook, former model;1977-09-15
SD;SD;Sandra Dee;Sandra;Dee;;Actress, model;1942-04-23
SD;SHD;Sir Davy;Sir;Davy;;English physicist and chemist;1778-12-17
SD;SD;Santos Dos;Santos;Dos;;Footballer;1990-04-26
SD;SD;Stephen Douglas;Stephen;Douglas;;American politician;1813-04-23
SD;SD;Seamus Dever;Seamus;Dever;;American actor;1976-07-27
SD;SD;Serge Dassault;Serge;Dassault;;;1925-04-04
SD;SD;Stephen Ditko;Stephen;Ditko;;American comic book artist;1927-11-02
SE;SE;Samuel Eto'o;Samuel;Eto'o;;Footballer;1981-03-10
SE;SE;Sam Elliott;Sam;Elliott;;Actor;1944-08-09
SE;SE;Shaarawy El;Shaarawy;El;;Italian footballer;1992-10-27
SE;SE;Shannon Elizabeth;Shannon;Elizabeth;;Actress;1973-09-07
SE;SE;Sheila E.;Sheila;E.;;American singer;
SE;SE;Sebastian Edathy;Sebastian;Edathy;;German politician;1969-09-05
SE;SE;Sheena Easton;Sheena;Easton;;British actor;1959-04-27
SE;SE;Sancak Ethem;Sancak;Ethem;;Turkish businessman;1958-01-01
SE;SE;Sophie Ellis-Bextor;Sophie;Ellis-Bextor;;Singer, songwriter, model;1979-04-10
SE;SE;Steve Earle;Steve;Earle;;Singer-songwriter, recording artist and producer;1955-01-17
SE;SE;Stefan Edberg;Stefan;Edberg;;Swedish tennis player;1966-01-19
SE;SE;Sara Evans;Sara;Evans;;American musician;1971-02-05
SE;SE;Sorel Etrog;Sorel;Etrog;;Canadian artist;1933-08-29
SE;SVDE;Sofie Enk;Sofie;Enk;;Dutch television presenter;1980-08-23
SE;SME;Sergei Eisenstein;Sergei;Eisenstein;;Film director;1898-01-23
SE;SE;Stefan Effenberg;Stefan;Effenberg;;German footballer;1968-08-02
SE;SE;Sibel Edmonds;Sibel;Edmonds;;American whistleblower;1970-01-01
SE;SE;Selita Ebanks;Selita;Ebanks;;Caymanian model;1983-02-15
SE;SE;Stephen Elop;Stephen;Elop;;Businessperson;1963-12-31
SE;SE;Semih Erden;Semih;Erden;;Turkish basketball player;1986-07-28
SE;SE;Sertab Erener;Sertab;Erener;;Turkish singer;1964-12-04
SE;SE;Steven Erikson;Steven;Erikson;;Canadian fantasy author;1959-10-07
SE;SE;Susan Egan;Susan;Egan;;Actress, singer;1970-02-18
SE;SE;Shaun Evans;Shaun;Evans;;British actor;1980-03-06
SE;SE;Sully Erna;Sully;Erna;;American musician;1968-02-07
SE;SE;Shirin Ebadi;Shirin;Ebadi;;Iranian lawyer and human rights activist;1947-06-21
SE;SE;Samantha Eggar;Samantha;Eggar;;Actor;1939-03-05
SE;SE;Sean Eldridge;Sean;Eldridge;;American political activist;1986-07-31
SE;SE;Scott Evans;Scott;Evans;;United States;1983-09-21
SE;SE;Sara Errani;Sara;Errani;;Tennis player;1987-04-29
SS;SS;Sylvester Stallone;Sylvester;Stallone;;Film actor, director, screenwriter and television presenter;1946-07-06
SS;SS;Steven Spielberg;Steven;Spielberg;;American film director and producer;1946-12-18
SS;SFS;Steven Seagal;Steven;Seagal;;American actor and martial artist;1952-04-10
SS;SS;Sharon Stone;Sharon;Stone;;American actress, producer and model;1958-03-10
SS;SS;Susan Sarandon;Susan;Sarandon;;Actress, activist;1946-10-04
SS;SS;Sebastian Stan;Sebastian;Stan;;Actor;1983-08-13
SS;SKS;Sarah Silverman;Sarah;Silverman;;American comedian;1970-12-01
SS;SS;Sullivan Stapleton;Sullivan;Stapleton;;Australian actor;1977-06-14
SS;SS;Sonakshi Sinha;Sonakshi;Sinha;;Indian actress, Indian voice actress;1987-06-02
SS;SS;Sam Shepard;Sam;Shepard;;Actor, author, playwright;1943-11-05
SS;SWS;Seann Scott;Seann;Scott;;American actor;1976-10-03
SS;SS;Sarah Shahi;Sarah;Shahi;;American actress;1980-01-10
SS;SS;Steve Stoute;Steve;Stoute;;American record producer;1977-09-22
SS;SS;Sheryl Sandberg;Sheryl;Sandberg;;American businesswoman;1969-08-28
SS;SS;Sissy Spacek;Sissy;Spacek;;Actress, singer;1949-12-25
SS;SS;Scott Speedman;Scott;Speedman;;British-born Canadian actor;1975-09-01
SS;SS;Steven Soderbergh;Steven;Soderbergh;;Film director;1963-01-14
SS;SS;Sirhan Sirhan;Sirhan;Sirhan;;Convicted assassination;1944-03-19
SS;SS;Shyla Stylez;Shyla;Stylez;;Canadian pornographic actress;1982-09-23
SS;SS;Sam Shaw;Sam;Shaw;;Professional wrestler;1984-01-17
SS;SBOS;Sai Shirdi;Sai;Shirdi;;Hindu and muslim saint;
SS;SS;Sage Stallone;Sage;Stallone;;Actor, film director;1976-05-05
SS;SS;Sangram Singh;Sangram;Singh;;Indian professional wrestler;
SS;SS;Sheridan Smith;Sheridan;Smith;;Actress;1978-06-25
SS;SS;Silvia Saint;Silvia;Saint;;Czech pornographic actress;1976-02-12
SS;SS;Snake Sigurd;Snake;Sigurd;;legendary King of Denmark;
SS;SS;Shilpa Shetty;Shilpa;Shetty;;Indian film actress;1975-06-08
SS;SS;Shriya Saran;Shriya;Saran;;Film actress;1982-09-11
SS;SS;Scott Steiner;Scott;Steiner;;Professional wrestler;1962-07-29
SS;SS;Stephanie Seymour;Stephanie;Seymour;;Model, actress;1968-07-23
SG;SMG;Sarah Gellar;Sarah;Gellar;;Actress;1977-04-14
SG;SG;Selena Gomez;Selena;Gomez;;Actress, singer;1992-07-22
SG;SJAG;Stefani Germanotta;Stefani;Germanotta;;American pop singer;1986-03-28
SG;SG;Sasha Grey;Sasha;Grey;;Porn actress;1988-03-14
SG;SG;Sara Gilbert;Sara;Gilbert;;American actress;1975-01-29
SG;SG;Steven Gerrard;Steven;Gerrard;;English footballer;1980-05-30
SG;SG;Serge Gainsbourg;Serge;Gainsbourg;;French musician;1928-04-02
SG;SBG;Seth Green;Seth;Green;;American actor;1974-02-08
SG;SG;Summer Glau;Summer;Glau;;Actress;1981-07-24
SG;SG;Shreya Ghoshal;Shreya;Ghoshal;;Indian singer;1984-03-12
SG;SGG;Stephen Glover;Stephen;Glover;;England-born American stunt performer/radio personality;1974-06-13
SG;SG;Sonia Gandhi;Sonia;Gandhi;;Indian politician;1946-12-09
SG;SG;Sammy Gravano;Sammy;Gravano;;;1945-03-12
SG;SG;Skylar Grey;Skylar;Grey;;American multi-instrumentalist, singer, songwriter, and record producer;1986-02-23
SG;SG;Stephen Gately;Stephen;Gately;;Singer, Songwriter, Actor, Dancer, Musician, Author;1976-03-17
SG;SG;Steffi Graf;Steffi;Graf;;German tennis champion;1969-06-14
SG;SG;Synyster Gates;Synyster;Gates;;American musician;1981-07-07
SG;SG;Sebastian Giovinco;Sebastian;Giovinco;;Italian footballer;1987-01-26
SG;SG;S� Gasol;S�;Gasol;;Professional basketball player;1980-07-06
SG;SG;Sienna Guillory;Sienna;Guillory;;British actress;1975-03-16
SG;SG;Simon Gosejohann;Simon;Gosejohann;;German actor; comedian; television personality;1976-01-09
SG;SG;Stefania Giannini;Stefania;Giannini;;Italian politician;1960-01-01
SG;SG;Sourav Ganguly;Sourav;Ganguly;;Cricketer;1972-07-08
SG;SG;Savannah Guthrie;Savannah;Guthrie;;American journalist and attorney;1971-12-28
SG;SG;Steve Guttenberg;Steve;Guttenberg;;Actor, comedian;1958-08-24
SG;SG;Sharon Gless;Sharon;Gless;;American actor;1943-05-31
SG;SG;Shenae Grimes;Shenae;Grimes;;Canadian actress;1989-10-24
SG;SG;Seychelle Gabriel;Seychelle;Gabriel;;Actress;1991-03-25
SG;SG;Sanjay Gandhi;Sanjay;Gandhi;;Indian politician;1948-06-14
SG;SG;Scott Glenn;Scott;Glenn;;United States Marine;1941-01-26
SH;SH;Stephen Hawking;Stephen;Hawking;;Theoretical physicist;
SH;SH;Singh Honey;Singh;Honey;;Rapper, Music Director;1982-03-15
SH;SCH;Sarah Hanson-Young;Sarah;Hanson-Young;;Australian politician;1981-12-23
SH;SH;Simon Helberg;Simon;Helberg;;American actor;1980-12-09
SH;SH;Salma Hayek;Salma;Hayek;;American actress;1966-09-02
SH;SH;Sarah Hyland;Sarah;Hyland;;Actress;1995-11-24
SH;SH;Stephen Harper;Stephen;Harper;;22nd Prime Minister of Canada; Canadian economist and politician;1959-04-30
SH;SH;Sally Hawkins;Sally;Hawkins;;English actress;1976-04-27
SH;SH;Steve Harvey;Steve;Harvey;;American actor;1957-01-17
SH;SH;Selassie Haile;Selassie;Haile;;Emperor of Ethiopia;1892-07-23
SH;SH;Sean Hayes;Sean;Hayes;;American actor;1970-06-26
SH;SH;Shelley Hennig;Shelley;Hennig;;American actor;1987-01-02
SH;SH;Shruti Haasan;Shruti;Haasan;;Indian actor;1986-01-28
SH;SH;Stuart Hall;Stuart;Hall;;British television presenter;1929-12-25
SH;SH;Sam Houston;Sam;Houston;;American politician;1793-03-02
SH;SH;Shane Harper;Shane;Harper;;American actor and musician;1993-02-14
SH;SH;Scott Hall;Scott;Hall;;Professional wrestler;1958-10-20
SH;SH;Stjepan Hauser;Stjepan;Hauser;;Croatian cellist;1986-06-15
SH;SH;Sammy Hagar;Sammy;Hagar;;American musician;1947-10-13
SH;SGH;Stephen Hendry;Stephen;Hendry;;Scottish snooker player;1969-01-13
SH;SH;Seamus Heaney;Seamus;Heaney;;Irish poet;1939-04-13
SH;SH;Steve Higgins;Steve;Higgins;;American actor and writer;1963-08-13
SH;SH;Sandrine Holt;Sandrine;Holt;;Canadian actor;1972-11-19
SH;SAH;Sally Howes;Sally;Howes;;British actor;1930-07-20
SH;SH;Sean Hannity;Sean;Hannity;;American television host, conservative political commentator;1961-12-30
SH;SH;Susanna Hoffs;Susanna;Hoffs;;Musician;1959-01-17
SH;SH;Sammo Hung;Sammo;Hung;;Hong Kong actor and film director;1952-01-07
SH;SH;Susan Hayward;Susan;Hayward;;Actress;1917-06-30
SH;SH;Steve Howey;Steve;Howey;;American actor;1977-07-12
SH;SH;Sally Hemings;Sally;Hemings;;Thomas Jefferson's slave and mistress;
SN;SN;Solomon Northup;Solomon;Northup;;American abolitionist and slave;
SN;SN;Stevie Nicks;Stevie;Nicks;;Singer-songwriter;1948-05-26
SN;SN;Satya Nadella;Satya;Nadella;;Microsoft CEO;1967-01-01
SN;SN;Steve Nash;Steve;Nash;;Canadian/British basketball player;1974-02-07
SN;SN;Shahila Nur;Shahila;Nur;;Top Malaysian singer;1990-08-13
SN;SN;Sharma Neha;Sharma;Neha;;Indian actor;1987-11-21
SN;SN;Sam Neill;Sam;Neill;;Actor;1947-09-14
SN;SN;Samir Nasri;Samir;Nasri;;French footballer;1987-06-26
SN;SMN;Shriram Nene;Shriram;Nene;;American surgeon;
SN;SN;Sonu Nigam;Sonu;Nigam;;Singer, Actor, Television presenter, Music director;1973-07-30
SN;SN;Suzuka Nakamoto;Suzuka;Nakamoto;;Japanese singer;1997-12-20
SN;SN;Sajid Nadiadwala;Sajid;Nadiadwala;;;1966-02-18
SN;SN;Silvia Navarro;Silvia;Navarro;;r;1978-09-14
SN;SGN;Sarojini Naidu;Sarojini;Naidu;;Indian politician;1879-02-13
SN;SN;Saint Nicholas;Saint;Nicholas;;4th-century Christian saint;
SN;SN;Siti Nurhaliza;Siti;Nurhaliza;;Malaysian musician, television presenter and businesswoman;1979-01-11
SN;SN;Saina Nehwal;Saina;Nehwal;;Indian badminton player;1990-03-17
SN;SN;Shafaq Naaz;Shafaq;Naaz;;Indian actor;
SN;SN;Samy Naceri;Samy;Naceri;;French actor;1961-07-02
SN;SN;Shunsuke Nakamura;Shunsuke;Nakamura;;Footballer;1978-06-24
SN;SN;Steve Novak;Steve;Novak;;American basketball player;
SN;SAN;Saparmurat Niyazov;Saparmurat;Niyazov;;first President of Turkmenistan;1940-02-19
SN;SN;Shraddha Nigam;Shraddha;Nigam;;Indian actor;1979-10-01
SN;SN;Scott Newman;Scott;Newman;;American actor;1950-09-23
SN;SN;Scott Norton;Scott;Norton;;American professional wrestler;1961-06-15
SN;SN;Scott Niedermayer;Scott;Niedermayer;;Canadian ice hockey player;1973-08-31
SN;SN;Silje Norendal;Silje;Norendal;;Norwegian snowboarder;
SN;SN;Stavros Niarchos;Stavros;Niarchos;;Greek businessman;1909-07-03
SN;SN;Shirin Neshat;Shirin;Neshat;;Artist;1957-03-26
SN;SN;Shivin Narang;Shivin;Narang;;indian television actor;1990-08-07
GO;GO;Gary Oldman;Gary;Oldman;;Actor, screenwriter, director, producer, musician;1958-03-21
GO;GO;George Orwell;George;Orwell;;British author and journalist, promoter of democratic socialism and critic of totalitarianism;1903-06-25
GO;GO;Georgia O'Keeffe;Georgia;O'Keeffe;;Painter;1887-11-15
GO;GO;Greg Oden;Greg;Oden;;American basketball player;1988-01-22
GO;GO;George Osborne;George;Osborne;;politician;1971-05-23
GO;GO;Guillermo Ochoa;Guillermo;Ochoa;;Mexican footballer;1985-07-13
GO;GSO;Georg Ohm;Georg;Ohm;;German Physics;1789-03-16
GO;GO;Gaffar Okkan;Gaffar;Okkan;;;1952-01-01
GO;GO;Gene Okerlund;Gene;Okerlund;;Professional wrestling announcer;1942-11-29
GO;GO;Gencebay Orhan;Gencebay;Orhan;;Turkish musician and singer.;1944-08-04
GO;GO;Gary Olsen;Gary;Olsen;;Australian actor;1957-11-03
GO;GO;Gilbert O'Sullivan;Gilbert;O'Sullivan;;Singer-songwriter;1946-12-01
GO;GO;Gwendolyn Osborne;Gwendolyn;Osborne;;;1978-01-01
GO;GO;Graeme Obree;Graeme;Obree;;Scottish racing cyclist;1965-09-11
GO;GO;Gabriel Obertan;Gabriel;Obertan;;French footballer;1989-02-26
GO;GO;Geoffrey Owens;Geoffrey;Owens;;American actor;1961-03-18
GO;GO;Gaius Octavius;Gaius;Octavius;;;
GO;GO;Gary Owen;Gary;Owen;;American comedian;
GO;GO;Grande Otelo;Grande;Otelo;;Brazilian actor;1915-10-18
GO;GO;Gary Owens;Gary;Owens;;American radio announcer and personality;1936-05-10
GO;GO;Gabriel Orozco;Gabriel;Orozco;;Mexican artist;1962-04-27
GO;GO;Great Oh;Great;Oh;;Japanese manga artist;1972-02-22
GO;GO;Gil Ofarim;Gil;Ofarim;;Singer;1982-08-13
GO;GO;Gene Olaff;Gene;Olaff;;American soccer player;1920-09-23
GO;GO;Guy Oseary;Guy;Oseary;;;1972-01-01
GO;GO;Glauco Onorato;Glauco;Onorato;;Italian actor;1936-12-07
GO;GO;Gail Ogrady;Gail;Ogrady;;American actor;1963-01-23
GO;GO;Gustav Otto;Gustav;Otto;;;1883-01-12
GO;GO;Greg Ostertag;Greg;Ostertag;;American professional basketball player;1973-03-06
GO;GO;Gabriele Oriali;Gabriele;Oriali;;Italian footballer;1952-11-25
GA;GA;Garfield Andrew;Garfield;Andrew;;Actor;1983-08-20
GA;GA;Gemma Arterton;Gemma;Arterton;;British actress;1986-01-12
GA;GA;Gillian Anderson;Gillian;Anderson;;Actress;1968-08-09
GA;GA;Gilbert Arenas;Gilbert;Arenas;;American basketball player;1982-01-06
GA;GA;GG Allin;GG;Allin;;American singer-songwriter;1956-08-29
GA;GA;Guillaume Apollinaire;Guillaume;Apollinaire;;French writer;1880-08-26
GA;GA;Gabrielle Anwar;Gabrielle;Anwar;;Actress;1970-02-04
GA;GA;Gemma Atkinson;Gemma;Atkinson;;British actress and model;1984-11-16
GA;GA;Giorgio Armani;Giorgio;Armani;;Couturier;1934-07-11
GA;GA;Greg Abbott;Greg;Abbott;;American lawyer and politician;1957-11-13
GA;GA;Giovanna Antonelli;Giovanna;Antonelli;;Brazilian actor;1976-03-18
GA;GA;Gregg Allman;Gregg;Allman;;rock music;1947-12-08
GA;GA;Giuseppe Arcimboldo;Giuseppe;Arcimboldo;;Italian painter;1527-01-01
GA;GMA;Gloria Arroyo;Gloria;Arroyo;;14th President of the Philippines;1947-04-05
GA;GA;Giulio Andreotti;Giulio;Andreotti;;Prime Minister of Italy;1919-01-14
GA;GA;Geoffrey Arend;Geoffrey;Arend;;Actor;1978-02-28
GA;GA;Giannis Antetokounmpo;Giannis;Antetokounmpo;;Greek professional basketball player;1994-12-06
GA;GA;Giulio Angioni;Giulio;Angioni;;Anthropologist and writer;1939-01-01
GA;GA;Gerry Adams;Gerry;Adams;;British politician;1948-10-06
GA;GA;Gene Autry;Gene;Autry;;American entertainer;1907-09-29
GA;GA;Gia Allemand;Gia;Allemand;;American actress, model, reality TV contestant;1983-12-20
GA;GA;Giorgio Agamben;Giorgio;Agamben;;Political philosopher;1942-04-22
GA;GA;Gianni Agnelli;Gianni;Agnelli;;Italian billionaire;1921-01-01
GA;GA;Gabrielle Aplin;Gabrielle;Aplin;;British singer and songwriter;1992-10-10
GA;GA;George Akerlof;George;Akerlof;;Economist;1940-06-17
GA;GA;Gabriel Aubry;Gabriel;Aubry;;Canadian model;1975-08-30
GA;GA;Gordon Allport;Gordon;Allport;;American psychologist;1897-11-11
GA;GA;Gale Anderson;Gale;Anderson;;American actor;1990-08-29
GA;GA;Gracie Allen;Gracie;Allen;;Actress, comedienne;1895-07-26
GA;GA;Giacomo Agostini;Giacomo;Agostini;;Motorcycle racer;1942-06-16
GB;GWB;George Bush;George;Bush;;43rd President of the United States;1946-07-06
GB;GFB;Gareth Bale;Gareth;Bale;;Footballer;1989-07-16
GB;GB;Gerard Butler;Gerard;Butler;;Actor;1969-11-13
GB;GB;Griselda Blanco;Griselda;Blanco;;Colombian drug trafficker;1943-02-15
GB;GHWB;George Bush;George;Bush;;41st president of the United States (1989–1993);1924-06-12
GB;GB;Gabriel Byrne;Gabriel;Byrne;;Irish actor;1950-05-12
GB;GB;Gianluigi Buffon;Gianluigi;Buffon;;Italian footballer;1978-01-28
GB;GB;George Byron;George;Byron;;English poet and politician;
GB;GB;Giordano Bruno;Giordano;Bruno;;Italy;1548-01-01
GB;GB;George Best;George;Best;;Northern Irish footballer;1946-05-22
GB;GB;George Boy;George;Boy;;English musician;1961-06-14
GB;GB;Garth Brooks;Garth;Brooks;;Musician;1962-02-07
GB;GB;Gary Barlow;Gary;Barlow;;English musician;1946-01-20
